0.Cos->1
0.Sin->0
149.Cos->0,211073562450974
149.Sin->-0,977470179204591
150.Cos->-0,0559374025276274
150.Sin->0,998434277756159
151.Cos->-0,10056959974335
151.Sin->-0,994930025482929
152.Cos->0,254611970837751
152.Sin->0,967043300119553
153.Cos->-0,402414637260989
153.Sin->-0,915457513879321
154.Cos->0,540355440223707
154.Sin->0,841436865261229
155.Cos->-0,665053902878161
155.Sin->-0,746795357689458
156.Cos->0,773454074723135
156.Sin->0,633852344236557
157.Cos->-0,862899422931919
157.Sin->-0,505375687883539
158.Cos->0,93119793526259
158.Sin->0,364513930272479
159.Cos->-0,97667583909155
159.Sin->-0,214719131273429
160.Cos->0,998218620093296
160.Sin->0,0596622703141248
161.Cos->-0,995298335332537
161.Sin->0,0968567172904408
162.Cos->0,967986551414734
162.Sin->-0,251002064294719
163.Cos->-0,916952590623226
163.Sin->0,398996173602397
164.Cos->0,84344712802441
164.Sin->-0,537212194786542
165.Cos->-0,749271541522147
165.Sin->0,662262906303098
166.Cos->0,636733765991075
166.Sin->-0,771083725186068
167.Cos->-0,508591733359298
167.Sin->0,861007809928914
168.Cos->0,367985784738584
168.Sin->-0,929831416026759
169.Cos->-0,218361710959079
169.Sin->0,975867902529345
170.Cos->0,0633863075333687
170.Sin->-0,997989066081029
171.Cos->0,0931424864807544
171.Sin->0,995652789486467
172.Cos->-0,247388663514793
172.Sin->-0,96891632722561
173.Cos->0,395572155459023
173.Sin->0,91843490233413
174.Cos->-0,534061470738818
174.Sin->-0,845445649035046
175.Cos->0,659462690268017
175.Sin->0,751737294634548
176.Cos->-0,768702641278181
176.Sin->-0,639606323680394
177.Cos->0,859104210708596
177.Sin->0,511800698654037
178.Cos->-0,928451952469976
178.Sin->-0,371452516419919
179.Cos->0,975046380765379
179.Sin->0,222001250799034
180.Cos->-0,997745618915017
180.Sin->-0,0671094623424282
181.Cos->0,995993383010309
181.Sin->-0,0894269590206482
182.Cos->-0,969832614608647
182.Sin->0,243771818800605
183.Cos->0,919904428376663
183.Sin->-0,39214263049687
184.Cos->-0,8474324004714
184.Sin->0,530903311942279
185.Cos->0,754192582700659
185.Sin->-0,656653293755014
186.Cos->-0,642469977315169
186.Sin->0,766310856146934
187.Cos->0,515002539095422
187.Sin->-0,857188651771165
188.Cos->-0,374914077055597
188.Sin->0,927059563795957
189.Cos->0,225637700126608
189.Sin->-0,974211285236203
190.Cos->-0,070831682910713
190.Sin->0,997488281984323
191.Cos->-0,0857101866346442
191.Sin->-0,996320111162599
192.Cos->0,240151580502787
192.Sin->0,970735400808075
193.Cos->-0,388707646459126
193.Sin->-0,921361148293223
194.Cos->0,527737762361832
194.Sin->0,849407354675792
195.Cos->-0,653834755874071
195.Sin->-0,756637371540089
196.Cos->0,763908403088503
196.Sin->0,645324687030314
197.Cos->-0,855261159783431
197.Sin->-0,51819721011011
198.Cos->0,925654269388224
198.Sin->0,378370418457037
199.Cos->-0,973362627567294
199.Sin->-0,229271008318306
200.Cos->0,997217058871364
200.Sin->0,0745529174207522
201.Cos->-0,996632969394904
201.Sin->0,0819922210645383
202.Cos->0,971624673256071
202.Sin->-0,236527999019214
203.Cos->-0,922805041804598
203.Sin->0,385267251164712
204.Cos->0,85137048415441
204.Sin->-0,524564866065852
205.Cos->-0,759071627118345
205.Sin->0,651007115862729
206.Cos->0,648170413084732
206.Sin->-0,761495315548013
207.Cos->-0,521384667224609
207.Sin->0,853321761578294
208.Cos->0,38182149250768
208.Sin->-0,924236088810217
209.Cos->-0,232901124794307
209.Sin->0,972500419572941
210.Cos->0,0782731140684618
210.Sin->-0,996931953351895
211.Cos->0,0782731140683407
211.Sin->0,996931953351905
212.Cos->-0,232901124794189
212.Sin->-0,972500419572969
213.Cos->0,381821492507568
213.Sin->0,924236088810264
214.Cos->-0,521384667224603
214.Sin->-0,853321761578298
215.Cos->0,64817041308464
215.Sin->0,761495315548092
216.Cos->-0,75907162711834
216.Sin->-0,651007115862735
217.Cos->0,851370484154406
217.Sin->0,524564866065859
218.Cos->-0,922805041804639
218.Sin->-0,385267251164615
219.Cos->0,971624673256069
219.Sin->0,236527999019221
220.Cos->-0,996632969394913
220.Sin->-0,0819922210644328
221.Cos->0,997217058871374
221.Sin->-0,074552917420631
222.Cos->-0,973362627567296
222.Sin->0,229271008318298
223.Cos->0,92565426938827
223.Sin->-0,378370418456924
224.Cos->-0,855261159783435
224.Sin->0,518197210110103
225.Cos->0,763908403088582
225.Sin->-0,645324687030221
226.Cos->-0,653834755874163
226.Sin->0,756637371540009
227.Cos->0,527737762361935
227.Sin->-0,849407354675728
228.Cos->-0,388707646459238
228.Sin->0,921361148293176
229.Cos->0,240151580502795
229.Sin->-0,970735400808073
230.Cos->-0,0857101866347652
230.Sin->0,996320111162589
231.Cos->-0,0708316829107051
231.Sin->-0,997488281984323
232.Cos->0,225637700126489
232.Sin->0,974211285236231
233.Cos->-0,374914077055695
233.Sin->-0,927059563795917
234.Cos->0,515002539095416
234.Sin->0,857188651771169
235.Cos->-0,64246997731525
235.Sin->-0,766310856146866
236.Cos->0,754192582700654
236.Sin->0,65665329375502
237.Cos->-0,847432400471456
237.Sin->-0,530903311942189
238.Cos->0,919904428376615
238.Sin->0,392142630496982
239.Cos->-0,969832614608645
239.Sin->-0,243771818800612
240.Cos->0,995993383010298
240.Sin->0,0894269590207693
241.Cos->-0,997745618915017
241.Sin->0,0671094623424203
242.Cos->0,975046380765406
242.Sin->-0,222001250798915
243.Cos->-0,928451952470021
243.Sin->0,371452516419806
244.Cos->0,859104210708658
244.Sin->-0,511800698653933
245.Cos->-0,768702641278258
245.Sin->0,6396063236803
246.Cos->0,659462690268023
246.Sin->-0,751737294634543
247.Cos->-0,534061470738921
247.Sin->0,845445649034981
248.Cos->0,39557215545903
248.Sin->-0,918434902334127
249.Cos->-0,2473886635148
249.Sin->0,968916327225608
250.Cos->0,0931424864807056
250.Sin->-0,995652789486471
251.Cos->0,0633863075333609
251.Sin->0,99798906608103
252.Cos->-0,218361710959127
252.Sin->-0,975867902529335
253.Cos->0,367985784738471
253.Sin->0,929831416026804
254.Cos->-0,508591733359242
254.Sin->-0,861007809928947
255.Cos->0,636733765990981
255.Sin->0,771083725186145
256.Cos->-0,749271541522104
256.Sin->-0,662262906303146
257.Cos->0,843447128024345
257.Sin->0,537212194786645
258.Cos->-0,9169525906232
258.Sin->-0,398996173602456
259.Cos->0,967986551414704
259.Sin->0,251002064294837
260.Cos->-0,995298335332531
260.Sin->-0,0968567172905051
261.Cos->0,998218620093303
261.Sin->-0,0596622703140035
262.Cos->-0,976675839091564
262.Sin->0,214719131273366
263.Cos->0,931197935262593
263.Sin->-0,364513930272472
264.Cos->-0,862899422931981
264.Sin->0,505375687883434
265.Cos->0,773454074723176
265.Sin->-0,633852344236507
266.Cos->-0,665053902878167
266.Sin->0,746795357689453
267.Cos->0,540355440223665
267.Sin->-0,841436865261256
268.Cos->-0,402414637260997
268.Sin->0,915457513879317
269.Cos->0,254611970837703
269.Sin->-0,967043300119566
270.Cos->-0,100569599743471
270.Sin->0,994930025482917
271.Cos->-0,0559374025275628
271.Sin->-0,998434277756162
272.Cos->0,211073562450855
272.Sin->0,977470179204616
273.Cos->-0,361037001354008
273.Sin->-0,93255149115387
274.Cos->0,502152606997849
274.Sin->0,864779023384161
275.Cos->-0,630962098529577
275.Sin->-0,775813656891365
276.Cos->0,744308777607835
276.Sin->0,667835641139293
277.Cos->-0,839414888730695
277.Sin->-0,543491163292683
278.Cos->0,913949692915663
278.Sin->0,405827498845712
279.Cos->-0,96608658647122
279.Sin->-0,258218332889797
280.Cos->0,994547865064915
280.Sin->0,104281082152128
281.Cos->-0,998636036067425
281.Sin->0,0522117560281351
282.Cos->0,978250911810366
282.Sin->-0,207425055242101
283.Cos->-0,933892064857583
283.Sin->0,357555046385923
284.Cos->0,866646585119293
284.Sin->-0,498922535571474
285.Cos->-0,778162438842618
285.Sin->0,62806306910573
286.Cos->0,670608082361279
286.Sin->-0,741811835893529
287.Cos->-0,546619320340547
287.Sin->0,837381226581083
288.Cos->0,40923471084565
288.Sin->-0,912429148722835
289.Cos->-0,261821100245976
289.Sin->0,965116423788336
290.Cos->0,107991112848381
290.Sin->-0,994151859398637
291.Cos->0,048485382681111
291.Sin->0,998823892218376
292.Cos->-0,203773660438178
292.Sin->-0,979018026040188
293.Cos->0,354068113841027
293.Sin->0,935219637711408
294.Cos->-0,495685518570316
294.Sin->-0,868502082138942
295.Cos->0,625155296322785
295.Sin->0,780500387879193
296.Cos->-0,739304567306525
296.Sin->-0,673371187948899
297.Cos->0,835335907123269
297.Sin->0,549739867819812
298.Cos->-0,910895902468509
298.Sin->-0,41263622582861
299.Cos->0,964132825576603
299.Sin->0,265420222751913
300.Cos->-0,993742013996924
300.Sin->-0,111699640184454
301.Cos->0,998997843593844
301.Sin->-0,0447583343618865
302.Cos->-0,979771511214925
302.Sin->0,200119428870918
303.Cos->0,936534191234005
303.Sin->-0,350576252261427
304.Cos->-0,870345488612233
304.Sin->0,492441601057764
305.Cos->0,782827471454156
305.Sin->-0,622238820660277
306.Cos->-0,676124919436213
306.Sin->0,736787006751188
307.Cos->0,552852762288876
307.Sin->-0,83327895883045
308.Cos->-0,416031996441289
308.Sin->0,909349975497375
309.Cos->0,269015650303688
309.Sin->-0,963135805528838
310.Cos->-0,115406612533051
310.Sin->0,993318334565333
311.Cos->-0,04103066295514
311.Sin->-0,999157887772229
312.Cos->0,196462411411642
312.Sin->0,980511356845153
313.Cos->-0,347079510257738
313.Sin->-0,93783570712532
314.Cos->0,489190828192479
314.Sin->0,872176778877056
315.Cos->-0,619313682718808
315.Sin->-0,785143657171901
316.Cos->0,734259189274621
316.Sin->0,678869238488368
317.Cos->-0,831210410337644
317.Sin->-0,555957960412768
318.Cos->0,907791389330368
318.Sin->0,41942197541097
319.Cos->-0,962125377524734
319.Sin->-0,272607332848712
320.Cos->0,992880827001929
320.Sin->0,119111978289198
321.Cos->-0,999304022525519
321.Sin->0,0373024203546788
322.Cos->0,981237552631439
322.Sin->-0,1928026589699
323.Cos->-0,939124167266638
323.Sin->0,343577936508943
324.Cos->0,87399592743958
324.Sin->-0,485933245229249
325.Cos->-0,787448912788253
325.Sin->0,616379923219924
326.Cos->0,681604106901292
326.Sin->-0,731721150066944
327.Cos->-0,55905541896328
327.Sin->0,829130290441612
328.Cos->0,422806115545252
328.Sin->-0,906220165664798
329.Cos->-0,276195220386422
329.Sin->0,961101555630671
330.Cos->0,122815685869949
330.Sin->-0,992429497397318
331.Cos->0,0335736584615799
331.Sin->0,999436245819365
332.Cos->-0,189140222493646
332.Sin->-0,981950088464304
333.Cos->0,340071579760651
333.Sin->0,940399553721234
334.Cos->-0,48266889751717
334.Sin->-0,875802908975278
335.Cos->0,613437583004658
335.Sin->0,789743206211617
336.Cos->-0,729172924460657
336.Sin->-0,684329486602392
337.Cos->0,82703862809982
337.Sin->0,562145094820517
338.Cos->-0,904636326374047
338.Sin->-0,426184369732712
339.Cos->0,960064354099334
339.Sin->0,27977926296963
340.Cos->-0,99196435203457
340.Sin->-0,126517683715103
341.Cos->0,999554555813064
341.Sin->-0,0298444291844905
342.Cos->-0,982648954424365
342.Sin->0,185475152968537
343.Cos->0,941661848734261
343.Sin->-0,336560488825372
344.Cos->-0,87759769832873
344.Sin->0,47939783050001
345.Cos->0,792026505502793
345.Sin->-0,610486703033764
346.Cos->-0,687045339651006
346.Sin->0,726614547930217
347.Cos->0,565226944972548
347.Sin->-0,824935452430674
348.Cos->-0,429556690944581
348.Sin->0,903039893506783
349.Cos->0,28335941070435
349.Sin->-0,959013787369756
350.Cos->-0,130217920288938
350.Sin->0,991485397389
351.Cos->-0,0261147844387914
351.Sin->-0,9996589508596
352.Cos->0,181807501416103
352.Sin->0,983334140782691
353.Cos->-0,333044712581846
353.Sin->-0,94291103473301
354.Cos->0,476120089714479
354.Sin->0,879380270514569
355.Cos->-0,607527324387239
355.Sin->-0,794298778875356
356.Cos->0,72404605609062
356.Sin->0,689751628239919
357.Cos->-0,822820792712794
357.Sin->-0,56830092651648
358.Cos->0,901430889287329
358.Sin->0,43292303223397
359.Cos->-0,957949870067163
359.Sin->-0,286935613750376
360.Cos->0,99099264012822
360.Sin->0,1339163440798
361.Cos->-0,999749429505676
361.Sin->0,0223847761453066
362.Cos->0,984005638000639
362.Sin->-0,178137318894599
363.Cos->-0,944147094327492
363.Sin->0,329524299973393
364.Cos->0,88115060071729
364.Sin->-0,472835720790592
365.Cos->-0,796559994697137
365.Sin->0,604559488262402
366.Cos->0,69244831469399
366.Sin->-0,721467484698689
367.Cos->-0,571366996658961
367.Sin->0,820694678384671
368.Cos->0,436283346737439
368.Sin->-0,899809336114923
369.Cos->-0,290507822323619
369.Sin->0,956872617002278
370.Cos->0,137612903601382
370.Sin->-0,990486087111978
371.Cos->0,0186544562300343
371.Sin->0,999825990491726
372.Cos->-0,174464656497293
372.Sin->-0,984663436730176
373.Cos->0,325999300008092
373.Sin->0,945370010310372
374.Cos->-0,469544769450536
374.Sin->-0,882908664291864
375.Cos->0,601583235975481
375.Sin->0,798810121488999
376.Cos->-0,7188788696511
376.Sin->-0,695135361472251
377.Cos->0,818557139044259
377.Sin->0,574425112716774
378.Cos->-0,89817525656315
378.Sin->-0,439637587676167
379.Cos->0,955782043171896
379.Sin->0,294075986694181
380.Cos->-0,989965745392072
380.Sin->-0,141307547393331
381.Cos->0,999888632751934
381.Sin->-0,0149238766233113
382.Cos->-0,985307527814109
382.Sin->0,170789565351192
383.Cos->0,946579765657109
383.Sin->-0,322469761758419
384.Cos->-0,884654436764027
384.Sin->0,466247281508131
385.Cos->0,801049127926596
385.Sin->-0,598598608959326
386.Cos->-0,697812731168414
386.Sin->0,716280246983873
387.Cos->0,577475232117431
387.Sin->-0,816408204448558
388.Cos->-0,442985708354653
388.Sin->0,896528673380571
389.Cos->0,297640057189117
389.Sin->-0,954678163758059
390.Cos->-0,145000224022188
390.Sin->0,989431622212225
391.Cos->-0,0111930892590893
391.Sin->-0,999937355414247
392.Cos->0,167112096618454
392.Sin->0,985937902285831
393.Cos->-0,318935734359601
393.Sin->-0,947776343526521
394.Cos->0,462943302868198
394.Sin->0,886387893830621
395.Cos->-0,595605648762826
395.Sin->-0,803276982840797
396.Cos->0,713671652873294
396.Sin->0,70048038650993
397.Cos->-0,814247904513208
397.Sin->-0,580517312399768
398.Cos->0,894869609489415
398.Sin->0,446327662163419
399.Cos->-0,953560994127833
399.Sin->-0,301199984193124
400.Cos->0,988883725008109
400.Sin->0,148690882081205
401.Cos->-0,99997215780039
401.Sin->0,00746214607421225
402.Cos->0,986554551369808
402.Sin->-0,163432301493668
403.Cos->-0,948959727261087
403.Sin->0,31539726700871
404.Cos->0,888109011359934
404.Sin->-0,459632879525912
405.Cos->-0,805493655216893
405.Sin->0,59260439705197
406.Cos->0,703138290359973
406.Sin->-0,71105312363399
407.Cos->-0,58355131121472
407.Sin->0,812076269311929
408.Cos->0,449663402578629
408.Sin->-0,893198087985756
409.Cos->-0,30475571814728
409.Sin->0,952430549833706
410.Cos->0,152379470192183
410.Sin->-0,988322061407085
411.Cos->0,00373109900769342
411.Sin->0,999993039425873
412.Cos->-0,159750231203136
412.Sin->-0,987157466481688
413.Cos->0,311854408965921
413.Sin->0,950129900386529
414.Cos->-0,456316057566167
414.Sin->-0,889817765392033
415.Cos->0,589594895607447
415.Sin->0,807699114196397
416.Cos->-0,708424695718415
416.Sin->-0,705786405717956
417.Cos->0,809893329076777
417.Sin->0,586577186324984
418.Cos->-0,891514132139093
418.Sin->-0,452992883162947
419.Cos->0,951286846612762
419.Sin->0,308307209551686
420.Cos->-0,987746639228051
420.Sin->-0,156065937006415
421.Cos->1
421.Sin->7,85916470791292E-15
422.Cos->-0,987746639228089
422.Sin->0,156065937006175
423.Cos->0,951286846612697
423.Sin->-0,308307209551887
424.Cos->-0,891514132139203
424.Sin->0,452992883162731
425.Cos->0,809893329076786
425.Sin->-0,586577186324971
426.Cos->-0,708424695718587
426.Sin->0,705786405717784
427.Cos->0,58959489560746
427.Sin->-0,807699114196387
428.Cos->-0,456316057566181
428.Sin->0,889817765392026
429.Cos->0,311854408966152
429.Sin->-0,950129900386454
430.Cos->-0,159750231203376
430.Sin->0,987157466481649
431.Cos->0,00373109900770914
431.Sin->-0,999993039425873
432.Cos->0,152379470192167
432.Sin->0,988322061407087
433.Cos->-0,304755718147049
433.Sin->-0,95243054983378
434.Cos->0,449663402578615
434.Sin->0,893198087985763
435.Cos->-0,583551311214522
435.Sin->-0,812076269312071
436.Cos->0,703138290360123
436.Sin->0,711053123633841
437.Cos->-0,805493655216749
437.Sin->-0,592604397052166
438.Cos->0,888109011359926
438.Sin->0,459632879525926
439.Cos->-0,94895972726101
439.Sin->-0,315397267008941
440.Cos->0,986554551369842
440.Sin->0,16343230149346
441.Cos->-0,999972157800388
441.Sin->-0,00746214607445534
442.Cos->0,988883725008145
442.Sin->-0,148690882080964
443.Cos->-0,953560994127907
443.Sin->0,301199984192892
444.Cos->0,894869609489422
444.Sin->-0,446327662163405
445.Cos->-0,814247904513217
445.Sin->0,580517312399755
446.Cos->0,713671652873464
446.Sin->-0,700480386509756
447.Cos->-0,595605648763021
447.Sin->0,803276982840652
448.Cos->0,462943302868212
448.Sin->-0,886387893830614
449.Cos->-0,318935734359616
449.Sin->0,947776343526516
450.Cos->0,167112096618694
450.Sin->-0,98593790228579
451.Cos->-0,011193089259105
451.Sin->0,999937355414247
452.Cos->-0,145000224021948
452.Sin->-0,98943162221226
453.Cos->0,297640057189319
453.Sin->0,954678163757996
454.Cos->-0,442985708354435
454.Sin->-0,896528673380678
455.Cos->0,577475232117418
455.Sin->0,816408204448568
456.Cos->-0,69781273116824
456.Sin->-0,716280246984043
457.Cos->0,801049127926723
457.Sin->0,598598608959156
458.Cos->-0,884654436764019
458.Sin->-0,466247281508145
459.Cos->0,946579765657031
459.Sin->0,32246976175865
460.Cos->-0,985307527814067
460.Sin->-0,170789565351431
461.Cos->0,999888632751934
461.Sin->0,014923876623327
462.Cos->-0,989965745392075
462.Sin->0,141307547393315
463.Cos->0,955782043171967
463.Sin->-0,294075986693949
464.Cos->-0,898175256563257
464.Sin->0,439637587675948
465.Cos->0,818557139044268
465.Sin->-0,574425112716761
466.Cos->-0,718878869650953
466.Sin->0,695135361472403
467.Cos->0,601583235975675
467.Sin->-0,798810121488853
468.Cos->-0,469544769450549
468.Sin->0,882908664291857
469.Cos->0,325999300008322
469.Sin->-0,945370010310293
470.Cos->-0,174464656497085
470.Sin->0,984663436730213
471.Cos->0,0186544562302774
471.Sin->-0,999825990491722
472.Cos->0,137612903601366
472.Sin->0,99048608711198
473.Cos->-0,290507822323387
473.Sin->-0,956872617002349
474.Cos->0,43628334673763
474.Sin->0,899809336114831
475.Cos->-0,571366996658948
475.Sin->-0,82069467838468
476.Cos->0,692448314693815
476.Sin->0,721467484698857
477.Cos->-0,79655999469699
477.Sin->-0,604559488262596
478.Cos->0,881150600717283
478.Sin->0,472835720790606
479.Cos->-0,944147094327486
479.Sin->-0,329524299973408
480.Cos->0,984005638000595
480.Sin->0,178137318894838
